cruise,seq,date_time,ctrb_id,bottle,depth,dec_lat,dec_long,pennate,centric
19097,1,1997-07-09 14:43:00,C1,12,0,36.8,-121.85,2.98857441711237,2.6783760462078
19097,2,1997-07-09 20:08:00,Mooring1,12,0,36.74,-122.02,1.91795031920436,2.30535704757566
21197,1,1997-07-30 18:33:00,MOORING2,11,0,36.68,-122.38,0.28926307201308,-0.516701184449369
21197,2,1997-07-30 21:24:00,Mooring1,11,0,36.76,-122.01,0.18269565347773,0.463518269690088
21197,3,1997-07-30 23:00:00,C1,11,0,36.8,-121.85,-1.3821589238401,-0.747639269851636
22397,1,1997-08-11 14:54:00,C1,11,0,36.8,-121.85,3.40960130291866,4.39534718342266
22397,2,1997-08-11 19:28:00,MOORING2,11,0,36.68,-122.39,2.0745131671684,2.57266306860947
22397,3,1997-08-11 21:46:00,Mooring1,11,0,36.76,-122.02,2.66000034283873,2.05801538216817
S497,97,1997-09-14 05:00:00,67-55,24,0,36.62,-122.41,-0.515936997943978,0.882157567171351
S497,99,1997-09-14 10:29:00,Mooring1,24,0,36.78,-122.05,0.713649562970398,2.51031932827194
S497,105,1997-09-14 16:58:00,C1,24,0,36.79,-121.86,0.688950888428536,1.19673849973192
27497,1,1997-10-01 14:45:00,C1,12,0,36.8,-121.85,1.88333267523547,3.52133769601195
27497,2,1997-10-01 18:34:00,MOORING2,12,0,36.71,-122.39,-0.610384483107102,0.576580217687235
27497,3,1997-10-01 21:14:00,Mooring1,12,0,36.76,-122.02,0.48104556704948,0.179607878096271
29597,1,1997-10-22 14:45:00,C1,12,0,36.8,-121.85,-1.32654730071845,-0.512385172563609
29597,2,1997-10-22 18:33:00,MOORING2,12,0,36.7,-122.39,0.88789866473243,2.65424420867167
29597,3,1997-10-22 21:22:00,Mooring1,12,0,36.76,-122.02,-1.34198660891805,0.684473169863576
31697,1,1997-11-12 15:46:00,C1,12,0,36.8,-121.85,-0.229742778392981,2.016396038769
31697,2,1997-11-12 19:28:00,MOORING2,12,0,36.7,-122.37,-0.862377996220378,-3.74600022160369
31697,3,1997-11-12 22:09:00,Mooring1,12,0,36.76,-122.02,0.537361998995547,2.51623088303003
33797,1,1997-12-03 16:31:00,C1,12,0,36.8,-121.85,-0.505541277218031,0.49857407915031
33797,2,1997-12-03 18:41:00,Mooring1,12,0,36.76,-122.04,-1.24370164655493,0.0679660778480758
35297,1,1997-12-18 15:45:00,C1,11,0,36.8,-121.85,-1.2597040018297,0.78615516689481
35297,2,1997-12-18 17:30:00,Mooring1,11,0,36.75,-122.02,-1.8416159016595,0.813986430122129
00798,1,1998-01-07 15:45:00,C1,11,0,36.79,-121.84,-2.53276584744127,1.5475416574348
00798,2,1998-01-07 18:48:00,MOORING2,11,0,36.71,-122.38,-0.980847919852617,0.961113416949078
00798,3,1998-01-07 21:38:00,Mooring1,11,0,36.74,-122.04,0.433098433212336,0.132017246884207
S198,1,1998-01-21 10:10:00,C1,12,0,36.79,-121.85,-1.22234385681449,-0.427732189678657
S198,2,1998-01-21 21:26:00,H3,12,0,36.73,-122.02,-0.710496818895058,-0.928818882451425
S198,4,1998-01-22 02:17:00,MOORING2,12,0,36.68,-122.38,-0.371671112216399,0.46588829787382
05098,1,1998-02-19 16:47:00,Mooring1,12,0,36.74,-122.02,1.899067387466,2.13925713043491
05098,2,1998-02-19 23:52:00,C1,11,0,36.79,-121.86,1.69283100130726,2.32722072835149
06398,1,1998-03-04 15:45:00,C1,11,0,36.79,-121.84,1.23128306106526,3.7489240489237
06398,2,1998-03-04 18:46:00,MOORING2,11,0,36.69,-122.39,1.60366588629544,3.70953794054837
06398,3,1998-03-04 21:57:00,Mooring1,11,0,36.73,-122.01,2.23197419892856,3.92981437620911
S298,26,1998-03-23 01:25:00,MOORING2,12,0,36.68,-122.4,-0.828197440365167,1.17972642215996
S298,29,1998-03-23 07:10:00,Mooring1,11,0,36.74,-122,-0.903959574073688,2.3836340634461
S298,30,1998-03-23 09:35:00,C1,11,0,36.79,-121.84,0.741003098933837,2.68992180350101
S398,1,1998-04-14 11:46:00,C1,12,0,36.79,-121.84,2.28013547550834,5.47484055776444
S398,3,1998-04-14 18:14:00,NPS1,2,0,36.67,-122.2,3.58507403422321,5.06986944691347
S398,4,1998-04-14 20:09:00,67-55,12,0,36.61,-122.41,1.75338170735816,5.10905324583151
11998,1,1998-04-29 18:26:00,C1,11,0,36.79,-121.85,0.905423496792751,3.88314335391153
11998,2,1998-04-29 21:32:00,MOORING2,11,0,36.7,-122.35,4.25026051161525,5.22017883644379
11998,3,1998-04-29 23:41:00,Mooring1,11,0,36.74,-122.01,3.39988795807449,5.70516661961877
S498,1,1998-05-09 08:29:26,C1,12,0,36.79,-121.84,-1.75025290907633,2.45309739049986
S498,3,1998-05-09 18:57:39,Mooring1,12,0,36.78,-122.05,-1.7036881541713,1.18701014849049
S498,4,1998-05-10 02:35:52,67-55,12,0,36.63,-122.41,-1.40812696742998,-1.53952946021913
14098,1,1998-05-20 14:45:00,C1,11,0,36.79,-121.84,2.99037203309933,4.14394622243636
14098,2,1998-05-20 17:47:00,MOORING2,11,0,36.7,-122.39,NA,-2.22917665116891
14098,3,1998-05-20 20:56:00,Mooring1,11,0,36.73,-122.01,-0.537277407791483,0.585367073383351
16198,1,1998-06-10 15:14:00,C1,12,0,36.79,-121.84,5.26676152189406,4.84550377043078
16198,2,1998-06-10 18:19:00,MOORING2,12,0,36.69,-122.39,-3.33923718153938,-1.00635494585044
16198,3,1998-06-10 20:46:00,Mooring1,12,0,36.75,-122.01,3.76157444097395,5.43456480986525
18198,1,1998-06-30 02:41:03,C1,12,0,36.79,-121.84,1.15021721782583,2.725260320425
18198,2,1998-06-30 06:17:00,MOORING2,12,0,36.66,-122.41,2.45069668848999,5.25010402423489
18198,3,1998-06-30 21:16:00,Mooring1,12,0,36.73,-122.01,2.59939218057212,3.2285156124583
20398,1,1998-07-22 14:58:43,C1,11,0,36.79,-121.84,2.3240384159657,4.86101592015599
20398,2,1998-07-22 18:25:22,MOORING2,12,0,36.69,-122.39,0.0702767136754401,1.2222681197275
20398,3,1998-07-22 21:18:07,Mooring1,12,0,36.75,-122.01,2.60056988469796,5.60691997796454
S598,43,1998-08-02 16:29:24,C1,12,0,36.798,-121.851,3.5662964514002,5.44232542487832
S698,1,1998-08-21 06:04:27,MOORING2,12,0,36.66,-122.38,3.29298424559325,5.34707791599324
S698,3,1998-08-22 02:38:43,C1,11,0,36.79,-121.84,2.91061611767954,4.49379404602317
S698,4,1998-08-22 05:23:38,Mooring1,11,0,36.74,-122.02,2.55868090555032,4.13006965357155
26698,1,1998-09-23 14:54:54,C1,12,0,36.79,-121.84,1.67765117343709,1.39541736963828
26698,2,1998-09-23 17:00:01,Mooring1,12,0,36.75,-122.03,-0.904310284884115,-2.67809341981241
26698,3,1998-09-23 19:24:44,MOORING2,12,0,36.69,-122.38,1.77888714183132,2.32064355305567
29498,1,1998-10-21 14:52:48,C1,12,0,36.79,-121.84,2.54180748416091,3.89504669991906
29498,2,1998-10-21 16:55:08,Mooring1,12,0,36.75,-122.03,-0.749309149839241,1.78951361585293
29498,3,1998-10-21 19:51:56,MOORING2,12,0,36.69,-122.36,3.33387322423997,3.24100065572214
32898,1,1998-11-24 15:57:20,C1,12,0,36.79,-121.84,2.09792479408166,3.14893255904245
35098,1,1998-12-16 17:18:20,C1,12,0,36.79,-121.84,1.26248300409146,2.94315194076141
35098,2,1998-12-16 18:40:39,Mooring1,12,0,36.75,-122.02,1.20597260339418,-0.215113379618945
35098,3,1998-12-16 21:26:23,MOORING2,12,0,36.68,-122.4,-1.2683442283139,0.873852431835603
S199,114,1999-01-14 16:29:07,C1,12,0,36.8,-121.872,-1.13194986147874,1.71595344080786
S199,121,1999-01-14 23:29:04,67-52.5,12,0,36.707,-122.235,-2.79637334717574,1.40606782132405
S199,122,1999-01-15 02:13:05,67-55,12,0,36.62,-122.415,-1.31252358866874,-0.271396734683641
06499,3,1999-03-05 21:41:23,Mooring1,12,0,36.737,-122.016,1.73076258021212,2.36668526807202
07699,1,1999-03-17 17:15:00,C1,12,0,36.82,-121.84,0.620493688598432,4.43960384136342
07699,2,1999-03-17 20:35:00,MOORING2,12,0,36.673,-122.39,-1.5861120871306,2.08696616059398
07699,3,1999-03-17 23:48:19,Mooring1,12,0,36.746,-122.019,-0.126383287027129,3.89961251285726
09699,1,1999-04-06 14:51:46,C1,12,0,36.796,-121.85,2.45406266038044,4.15174413031536
09699,2,1999-04-06 18:23:32,MOORING2,12,0,36.671,-122.408,1.3822933678101,2.04550593770024
09699,3,1999-04-06 21:04:49,Mooring1,12,0,36.735,-122.016,1.40185442301788,1.63730071417272
S299,1,1999-04-20 18:10:40,C1,12,0,36.797,-121.844,2.52295600409137,6.16544053674728
S299,2,1999-04-20 19:54:07,Mooring1,12,0,36.731,-122.02,2.20477643458986,4.72631726357174
S299,5,1999-04-21 03:45:40,67-55,12,0,36.619,-122.412,1.87483327079928,3.35985827429543
11799,1,1999-04-27 15:15:38,C1,11,0,36.805,-121.857,2.85853038145197,4.72486299686233
11799,2,1999-04-27 18:46:01,MOORING2,11,0,36.677,-122.407,1.54870015921855,3.60420880820185
13199,1,1999-05-11 14:49:48,C1,11,0,36.797,-121.847,2.83488371291895,4.15766127475544
13199,2,1999-05-11 19:12:22,MOORING2,11,0,36.683,-122.394,2.38561453592993,4.59158307786996
13199,3,1999-05-11 22:10:50,Mooring1,11,0,36.746,-122.016,1.39787924644984,3.25942465568265
S399,26,1999-05-27 07:03:24,MOORING2,11,0,36.706,-122.437,4.03823368188025,5.95519302202122
S399,31,1999-05-27 15:58:28,Mooring1,11,0,36.723,-122.023,3.05105160008689,3.38474809762054
S399,32,1999-05-27 19:30:30,C1,11,0,36.796,-121.854,2.89760045667327,4.51709253527608
19499,1,1999-07-13 16:37:51,C1,12,0,36.795,-121.846,3.5714201254338,4.91342167256223
19499,2,1999-07-13 20:19:44,MOORING2,12,0,36.675,-122.41,2.38781261319014,3.41789352215406
19499,3,1999-07-13 23:03:43,Mooring1,12,0,36.751,-122.011,2.48118506661345,3.44282337289042
S499,3,1999-07-23 16:32:00,c1,11,0,36.795,-121.856,1.89109758659523,2.40492107937099
S499,4,1999-07-23 17:59:07,mooring1,10,0,36.736,-122.022,-0.708007043466969,1.43749423864422
S499,64,1999-07-30 04:12:38,mooring2,3,0,36.691,-122.356,1.91467641489812,2.91976112830922
21599,1,1999-08-03 15:48:09,c1,11,0,36.798,-121.849,4.3480986214412,4.67402188884455
21599,2,1999-08-03 19:00:04,MOORING2,11,0,36.677,-122.391,4.38359078575153,3.82662704295362
21599,3,1999-08-03 21:42:31,mooring1,11,0,36.737,-122.012,2.69305398448601,3.20591548126845
23799,2,1999-08-25 17:49:42,c1,12,0,36.797,-121.848,2.36879643293973,4.62255930507583
23799,3,1999-08-25 19:34:37,mooring1,12,0,36.739,-122.025,1.726931839636,2.88025391134636
25699,1,1999-09-13 15:33:22,C1,12,0,36.796,-121.85,3.54971278452877,5.51159437521875
25699,2,1999-09-13 19:04:01,Mooring2,12,0,36.686,-122.414,-1.94644329115031,-2.04676527369105
25699,3,1999-09-13 21:33:10,Mooring1,12,0,36.746,-122.016,-0.539315980332289,0.0739008078395342
27899,1,1999-10-05 14:42:37,c1,12,0,36.795,-121.85,1.85577113285058,2.28910129378788
27899,2,1999-10-05 17:49:10,mooring2,12,0,36.674,-122.393,3.34598353474936,4.54408351369277
27899,3,1999-10-05 20:25:33,MOORING1,12,0,36.755,-122.018,3.06150348773821,2.07234504601248
29999,1,1999-10-26 14:50:19,c1,12,0,36.796,-121.845,1.53171223503816,3.20621059841882
29999,2,1999-10-26 18:44:24,mooring2,12,0,36.678,-122.39,0.92732522728373,1.6848401466692
29999,3,1999-10-26 21:16:17,Mooring1,12,0,36.752,-122.021,0.255749357207124,0.163096262808822
S599,110,1999-11-16 18:27:33,c1,12,0,36.797,-121.847,-0.632953710499602,-1.20546057717798
S599,117,1999-11-16 23:06:12,H3,12,0,36.731,-122.018,0.998067934441349,-0.134069823266574
S599,119,1999-11-17 04:56:01,67-55,12,0,36.62,-122.414,-2.36634525046856,NA
34099,1,1999-12-06 17:16:18,c1,12,0,36.8,-121.857,-0.0094384019111521,3.08537236328217
34099,2,1999-12-06 20:38:55,mooring2,12,0,36.691,-122.406,3.55665278140067,2.54627632731482
34099,3,1999-12-06 23:25:45,mooring1,12,0,36.749,-122.034,2.15783442760715,1.78409718879
01100,1,2000-01-11 17:16:49,c1,12,0,36.797,-121.847,0.472539162063884,1.48450668925129
01100,2,2000-01-11 20:03:09,mooring2,12,0,36.697,-122.377,0.176448510839554,-0.140156720289706
01100,3,2000-01-11 22:41:27,mooring1,12,0,36.746,-122.024,-0.395530123907409,1.15747410274961
S100,1,2000-02-01 17:43:14,c1,12,0,36.797,-121.847,-0.107373651768343,0.662977106529863
S100,2,2000-02-01 21:38:02,mooring1,12,0,36.736,-122.024,-0.407750216981882,-0.638660889217063
S100,4,2000-02-02 03:07:53,67-55,12,0,36.62,-122.416,-1.02502916851082,-3.29254927605522
06800,1,2000-03-08 18:37:07,c1,11,0,36.8,-121.847,1.55835406979421,2.68534995576276
06800,2,2000-03-08 20:11:55,mooring1,11,0,36.755,-122.016,2.94070929569386,6.19875559888855
08800,1,2000-03-28 15:51:10,c1,11,0,36.796,-121.847,2.91888427402842,4.51726075495953
08800,2,2000-03-28 20:46:19,mooring1,11,0,36.74,-122.012,4.90948224056857,6.70252601311935
10300,1,2000-04-12 15:08:01,c1,11,0,36.797,-121.848,4.04425599799601,4.55074366184293
10300,2,2000-04-12 18:18:48,mooring2,11,0,36.689,-122.399,NA,0.0286418771398093
10300,3,2000-04-12 20:57:36,mooring1,11,0,36.739,-122.01,2.33834530628756,4.8447434119958
S200,24,2000-04-26 08:02:17,c1,11,0,36.796,-121.85,1.02141838042054,3.08892480362913
S200,25,2000-04-26 19:47:57,67-50,11,0,36.741,-122.005,-0.549384555944614,3.85920459074091
S200,29,2000-04-27 04:01:21,Mooring2,11,0,36.71,-122.39,-1.40510619940964,0.680073085832671
13000,1,2000-05-09 14:53:22,c1,11,0,36.796,-121.849,4.09644676770564,5.74844688563025
13000,2,2000-05-09 18:02:27,mooring2,11,0,36.684,-122.396,0.42060393560095,3.61609403392576
13000,3,2000-05-09 20:41:26,mooring1,11,0,36.743,-122.011,2.91458799687604,6.36979140661949
17200,1,2000-06-20 14:53:51,c1,11,0,36.798,-121.847,2.62362710797775,3.66183690320505
17200,2,2000-06-20 18:01:25,mooring2,11,0,36.703,-122.387,0.952936208874486,3.0227642452698
17200,3,2000-06-20 20:32:44,mooring1,11,0,36.754,-122.028,3.43292163696967,3.72005793910655
19300,1,2000-07-11 15:12:38,c1,11,0,36.798,-121.848,-0.26551361848083,2.94845558600081
19300,2,2000-07-11 18:23:25,mooring2,11,0,36.696,-122.369,-2.25670391773786,NA
19300,3,2000-07-11 21:15:00,mooring1,11,0,36.757,-122.02,0.271011385506183,-1.79251375362902
01701,2,2001-01-17 19:55:54,mooring2,12,0,36.694,-122.385,0.525629306544941,0.366178739466275
01701,3,2001-01-17 22:04:12,mooring1,12,0,36.743,-122.029,-2.53546337340515,-2.90746501884236
S101,1,2001-02-06 17:28:11,C1,12,0,36.797,-121.849,2.40714202586569,5.22716703548941
S101,2,2001-02-06 19:45:01,H3,12,0,36.733,-122.026,1.19975421859261,1.63991920167501
S101,4,2001-02-07 02:24:22,67-55,12,0,36.616,-122.406,-3.51728186068296,-0.0322752885517887
05801,1,2001-02-27 15:50:36,c1,12,0,36.797,-121.847,-0.111367409865672,4.15914048772832
05801,2,2001-02-27 18:56:58,mooring2,12,0,36.7,-122.378,-0.629248864309797,0.176438451885702
05801,3,2001-02-27 21:26:56,mooring1,12,0,36.762,-122.028,-1.97583856959729,-4.63069314321918
09501,1,2001-04-05 08:55:41,c1,11,0,36.8,-121.85,4.42219770138659,5.7848927292218
09501,2,2001-04-05 18:59:27,mooring2,11,0,36.685,-122.37,2.60759165115461,4.77262783689975
09501,3,2001-04-05 21:20:25,mooring1,11,0,36.749,-122.009,1.96238694377324,4.26471621075647
11501,1,2001-04-25 08:04:31,c1,11,0,36.8,-121.85,2.49084183501186,4.31251943004746
11501,2,2001-04-25 18:16:03,mooring2,11,0,36.677,-122.379,-0.113548389440189,2.31027614091521
13501,1,2001-05-15 15:03:00,c1,11,0,36.797,-121.849,3.3090458347871,4.44017202101841
13501,2,2001-05-15 18:22:57,mooring2,11,0,36.699,-122.394,4.31530074966594,4.85112784905327
13501,3,2001-05-15 21:12:14,mooring1,11,0,36.75,-122.006,3.75409015553771,5.3703634741621
15501,1,2001-06-04 14:47:53,c1,12,0,36.797,-121.85,4.35144852836841,3.81666762660236
15501,2,2001-06-04 18:04:25,mooring2,12,0,36.69,-122.369,2.08261063977961,1.20517857708969
15501,3,2001-06-04 20:44:54,mooring1,12,0,36.742,-122.01,2.99645940912683,2.24656876789886
17801,1,2001-06-27 14:34:46,C1,11,0,36.798,-121.847,6.08068959545156,5.1649239415484
17801,2,2001-06-27 18:03:18,Mooring2,11,0,36.712,-122.386,0.243561675427865,2.34076439868615
17801,3,2001-06-27 20:47:43,Mooring1,11,0,36.748,-122.011,2.05523106909129,2.28679163024675
20001,1,2001-07-19 14:47:35,c1,11,0,36.797,-121.849,5.78582150527351,-0.0237795046003876
20001,2,2001-07-19 18:00:00,mooring2,11,0,36.687,-122.493,3.66341242986925,NA
20001,3,2001-07-19 20:51:12,mooring1,11,0,36.748,-122.006,6.64871435419875,-0.359947435560396
S401,1,2001-08-06 06:16:36,C1,11,0,36.796,-121.85,6.99841727634117,1.55267960677549
S401,2,2001-08-06 19:20:16,67-50,11,0,36.786,-122.057,6.45517378001415,1.1027298000714
S401,4,2001-08-07 00:43:28,67-55,11,0,36.62,-122.415,4.30603106482033,2.72356377426079
24801,1,2001-09-05 14:53:00,c1,11,0,36.797,-121.847,6.93451535387431,5.04431586202349
24801,2,2001-09-05 18:12:01,mooring2,11,0,36.694,-122.397,4.28691504389945,-0.568834399060778
24801,3,2001-09-05 20:49:20,mooring1,11,0,36.751,-122.008,5.67015401327418,4.26180705962727
26901,1,2001-09-26 14:49:34,c1,12,0,36.796,-121.848,4.41561009409692,-3.20509620145983
26901,2,2001-09-26 18:25:38,mooring2,12,0,36.703,-122.393,NA,NA
26901,3,2001-09-26 21:03:18,mooring1,12,0,36.75,-122.007,4.14227542078626,-1.51799885211732
28901,1,2001-10-16 14:45:00,c1,12,0,36.797,-121.847,4.31806626637375,4.42704566132002
28901,2,2001-10-16 17:56:13,mooring2,12,0,36.705,-122.393,-2.54953477493989,-2.76265423309625
28901,3,2001-10-16 20:41:58,mooring1,12,0,36.751,-122.012,-0.934953808704669,NA
31201,1,2001-11-08 15:45:46,c1,11,0,36.797,-121.85,3.22606098963635,0.0578697718759266
31201,2,2001-11-08 18:54:13,mooring2,11,0,36.706,-122.403,1.55857968128755,-2.59178832181777
31201,3,2001-11-08 21:28:07,mooring1,11,0,36.751,-122.02,4.48919649373228,1.98149196924126
33101,1,2001-11-27 15:40:57,c1,11,0,36.797,-121.849,0.176558314504843,1.04624122070877
33101,2,2001-11-27 18:48:40,mooring2,11,0,36.705,-122.382,0.567918935486842,-1.0410662832848
33101,3,2001-11-27 21:21:58,mooring1,11,0,36.743,-122.016,0.61648209562446,-0.312506327039913
35201,1,2001-12-18 15:45:38,c1,11,0,36.796,-121.85,2.0322908391085,1.27809955487477
35201,2,2001-12-18 19:04:30,mooring2,11,0,36.692,-122.384,-2.10104114256639,-1.17320114565918
35201,4,2001-12-18 22:15:48,mooring1,11,0,36.748,-122.003,0.654647487409258,0.982961602936827
00202,1,2002-01-02 15:44:00,c1,11,0,36.796,-121.85,-3.91097355629257,-0.106358791547215
00202,2,2002-01-02 19:39:00,mooring1,11,0,36.751,-122.003,-1.15869992968454,1.60800068011035
S102,1,2002-01-28 17:58:43,c1,12,0,36.795,-121.844,0.933414873266743,4.14134178670201
S102,2,2002-01-28 20:43:55,H3,12,0,36.738,-122.022,-0.364907308484308,-0.0130264773440833
S102,4,2002-01-29 01:31:39,67-55,12,0,36.62,-122.416,-1.92429250323557,0.765903561153742
05302,1,2002-02-22 15:39:38,c1,11,0,36.796,-121.848,0.839265400671465,2.03714867428958
05302,2,2002-02-22 18:47:31,mooring2,11,0,36.698,-122.392,1.00985611768306,0.933654308672127
05302,4,2002-02-22 21:43:47,mooring1,11,0,36.749,-122.031,3.00576240320335,4.49070742586126
07002,1,2002-03-11 15:44:02,c1,11,0,36.797,-121.847,3.94965888647512,1.4509649047921
07002,2,2002-03-11 18:53:59,mooring2,11,0,36.688,-122.392,1.80509909941667,NA
07002,3,2002-03-11 21:35:59,mooring1,11,0,36.735,-121.999,5.79154598622169,3.16477746311307
09402,1,2002-04-04 15:45:37,c1,11,0,36.797,-121.846,1.75146528677939,4.76942651982449
09402,3,2002-04-04 21:24:16,mooring1,11,0,36.754,-122.009,-1.31069350387386,0.657776964717935
11302,1,2002-04-23 15:10:44,c1,11,0,36.798,-121.847,4.10916760606381,5.21848132876681
11302,2,2002-04-23 18:18:50,mooring2,11,0,36.697,-122.387,2.17705554292115,4.19214590921844
11302,3,2002-04-23 21:11:56,mooring1,11,0,36.756,-122.02,2.90880258413693,5.35590084642351
13302,1,2002-05-13 14:54:05,c1,11,0,36.797,-121.847,5.3213359299191,5.0368309326745
13302,2,2002-05-13 18:13:38,mooring2,11,0,36.68,-122.389,1.07472559290618,0.952707131999296
13302,3,2002-05-13 21:19:21,mooring1,11,0,36.74,-122.002,2.02250101586527,3.19155547981096
15402,1,2002-06-03 14:44:25,C1,11,0,36.796,-121.853,4.94952858776242,5.24143892527682
15402,2,2002-06-03 17:55:28,mooring2,11,0,36.701,-122.388,-0.347266485473024,0.0451903593063162
15402,3,2002-06-03 20:53:46,mooring1,11,0,36.735,-122.001,1.06204200668363,2.50558977168795
16502,1,2002-06-14 14:47:03,c1,11,0,36.797,-121.851,2.78093987905588,4.29649743598783
16502,2,2002-06-14 17:53:23,mooring2,11,0,36.701,-122.392,2.64612678204701,1.78668595402138
16502,3,2002-06-14 20:38:26,mooring1,11,0,36.739,-122.001,3.38381569153134,0.795937496081344
22002,1,2002-08-08 14:48:40,c1,11,0,36.794,-121.847,2.95353970480917,2.37945094441459
22002,2,2002-08-08 17:51:34,mooring2,11,0,36.704,-122.388,6.22558684680737,1.82091333512501
22002,3,2002-08-08 20:26:33,mooring1,11,0,36.742,-122.003,5.71212948126775,7.07372181101273
23802,1,2002-08-26 14:56:48,c1,11,0,36.798,-121.848,8.91976224132654,2.60661072883722
23802,2,2002-08-26 18:37:54,mooring2,11,0,36.689,-122.381,0.144977880903495,NA
23802,3,2002-08-26 21:22:34,mooring1,11,0,36.734,-122.004,5.95258965575145,4.17135515459968
26002,1,2002-09-17 14:46:15,c1,11,0,36.792,-121.842,7.80195566265703,9.53854839586779
26002,2,2002-09-17 18:08:07,mooring2,11,0,36.702,-122.398,NA,NA
26002,3,2002-09-17 21:02:21,mooring1,11,0,36.74,-121.998,6.6515379841266,3.92726353628693
28102,1,2002-10-08 14:55:39,esp2,3,0,36.81,-121.876,3.52061658917017,2.60537570449288
28102,2,2002-10-08 15:23:50,c1,11,0,36.797,-121.849,3.52293430889553,2.66529021878502
28102,3,2002-10-08 18:23:12,mooring2,11,0,36.681,-122.386,-0.993474197744831,-2.616378450543
28102,4,2002-10-08 21:06:21,mooring1,11,0,36.746,-122.009,0.976620910346403,NA
30102,1,2002-10-28 15:43:46,C1,11,0,36.797,-121.853,-0.342421297243631,2.2040204331098
30102,2,2002-10-28 18:52:42,mooring2,11,0,36.678,-122.396,NA,3.51954313303842
30102,3,2002-10-28 21:37:15,mooring1,11,0,36.741,-122.025,-0.85995529547615,-0.16536296994951
33002,1,2002-11-26 22:02:46,mooring1,11,0,36.755,-122.013,-2.69874364178191,-1.98924258376193
33002,2,2002-11-26 23:34:51,c1,11,0,36.795,-121.851,-0.867691062038093,0.502525875950849
00603,1,2003-01-06 15:57:34,C1,11,0,36.797,-121.849,-0.253981696566147,1.91316881077121
00603,2,2003-01-06 19:27:26,mooring2,11,0,36.695,-122.399,0.436062852662837,0.840015983185482
00603,4,2003-01-06 22:28:38,mooring1,11,0,36.749,-122.027,-1.31868057346539,1.0551656722837
02703,1,2003-01-27 15:44:35,C1,11,0,36.796,-121.847,2.12908764894924,4.0335103892847
02703,3,2003-01-27 18:59:29,mooring2,11,0,36.685,-122.373,NA,0.458283339188508
02703,5,2003-01-27 21:44:34,mooring1,11,0,36.742,-122.007,-0.436717413517059,1.00704326865693
GOCSB,2,2003-02-19 23:20:17,mooring1,12,0,36.755,-122,-2.19500504232742,NA
GOCSB,4,2003-02-20 06:29:42,mooring2,11,0,36.697,-122.377,-2.853000831467,0.628660924723186
06503,1,2003-03-06 15:40:13,c1,11,0,36.798,-121.847,-1.00747169862495,3.69874319706006
06503,2,2003-03-06 18:55:03,mooring2,11,0,36.701,-122.397,-1.12279535609867,1.09288760053124
06503,3,2003-03-06 21:31:56,mooring1,11,0,36.742,-122.006,-0.080938942505352,2.77469706063161
08603,2,2003-03-27 16:19:40,c1,11,0,36.798,-121.851,4.51059998932869,2.97533684358502
08603,4,2003-03-27 20:31:04,mooring1,11,0,36.734,-122.012,2.99728791291938,3.77557664842002
10403,1,2003-04-14 14:43:40,C1,11,0,36.795,-121.847,3.86775842533758,3.81786071055176
10403,2,2003-04-14 17:51:48,mooring2,11,0,36.703,-122.391,3.08769335137188,4.84395957239025
10403,3,2003-04-14 21:54:11,mooring1,11,0,36.738,-122.017,3.89153833999683,4.78917482560319
11903,1,2003-04-29 14:40:42,C1,11,0,36.797,-121.854,-0.733563007577389,0.755115369973307
11903,3,2003-04-29 21:05:07,Mooring1,11,0,36.746,-122.003,0.698043673150038,-0.412383988453959
13203,1,2003-05-12 14:40:55,c1,11,0,36.795,-121.851,2.01594341248017,1.52066046777371
13203,2,2003-05-12 17:44:51,mooring2,11,0,36.684,-122.381,3.09934268367011,4.85564376641106
GOCNB,26,2003-05-30 09:20:21,mooring2,11,0,36.696,-122.377,2.26961903464249,4.29168856218189
GOCNB,27,2003-05-30 12:36:56,mooring1,11,0,36.755,-122.001,1.7368355570288,0.939672046064063
GOCNB,28,2003-05-30 14:51:28,C1,11,0,36.797,-121.847,4.57437384951684,4.1027115280029
17503,1,2003-06-24 14:48:15,c1,11,0,36.797,-121.852,-1.95906631310487,NA
17503,2,2003-06-24 18:09:18,mooring2,11,0,36.686,-122.376,0.174784054394324,0.0758780475027615
17503,3,2003-06-24 20:54:57,mooring1,11,0,36.744,-122.001,4.33848764517166,4.4593090014942
S303,1,2003-07-08 02:42:31,c1,11,0,36.797,-121.847,2.603283361036,2.56952043262224
S303,2,2003-07-08 04:54:19,H3,11,0,36.735,-122.02,3.4307375105902,3.80012697977403
S303,3,2003-07-08 08:00:59,67-55,11,0,36.626,-122.419,1.6146520949268,2.05023489992251
ASN1,1,2003-08-02 16:40:17,c1,11,0,36.802,-121.849,3.8285115184901,3.29488971389365
ASN1,2,2003-08-02 17:41:37,M02,8,0,36.824,-121.951,-0.889147466052314,NA
ASN2,1,2003-08-21 16:36:40,C1,11,0,36.797,-121.856,4.01722729488329,0.137855778973392
ASN2,2,2003-08-21 17:37:54,M02,8,0,36.823,-121.953,3.66146434576789,4.87635912895943
ASN2,3,2003-08-21 18:35:32,MOORING1,11,0,36.782,-122.051,1.2800301038773,1.07306368482173
28103,1,2003-10-08 14:37:32,C1,11,0,36.797,-121.848,4.21948074893044,3.29544934648389
28103,2,2003-10-08 17:43:07,Mooring2,11,0,36.696,-122.375,4.32557143528539,1.98533207822703
